sample,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,Biosample,GEO Series,GEO Sample,PMID,biosample_strain,biosample_genotype,R1,R2,project,condition,Biological Replicates,reference_condition,passed_fastqc,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates,DOI
SRX893998,2015-06-01 16:34:11,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR1822436,SRP055706,PRJNA276810,276810,SRS860047,SAMN03381181,SRA245096,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1285349,3381181,GSE66408,GSM1621957,26573524,H37Rv,0,0,0,dormancy,dormant_no_treatment,3,wt_log,True,True,True,dormancy:dormant_no_treatment,True,True,https://dx.doi.org/10.1186%2Fs12864-015-2197-6
SRX4647489,2019-09-03 16:05:17,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR7792619,SRP159843,PRJNA489657,489657,SRS3745517,SAMN09984164,SRA768556,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6277762,9984164,GSE119582,GSM3377905,0,H37Rv,control,0,0,eccE1,control,2,control,True,True,True,eccE1:control,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE119582
SRX4647490,2019-09-03 16:05:17,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR7792620,SRP159843,PRJNA489657,489657,SRS3745518,SAMN09984163,SRA768556,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6277763,9984163,GSE119582,GSM3377906,0,H37Rv,control,0,0,eccE1,control,2,control,True,True,True,eccE1:control,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE119582
SRX4647492,2019-09-03 16:05:17,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR7792622,SRP159843,PRJNA489657,489657,SRS3745520,SAMN09984161,SRA768556,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6277765,9984161,GSE119582,GSM3377908,0,H37Rv,delta mycP1-eccE1,0,0,eccE1,delta_eccE1,2,control,True,True,True,eccE1:delta_eccE1,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE119582
SRX4647491,2019-09-03 16:05:17,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR7792621,SRP159843,PRJNA489657,489657,SRS3745519,SAMN09984162,SRA768556,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6277764,9984162,GSE119582,GSM3377907,0,H37Rv,delta mycP1-eccE1,0,0,eccE1,delta_eccE1,2,control,True,True,True,eccE1:delta_eccE1,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE119582
SRX4647496,2019-09-03 16:05:17,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR7792626,SRP159843,PRJNA489657,489657,SRS3745524,SAMN09984157,SRA768556,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6277769,9984157,GSE119582,GSM3377912,0,H37Rv,"delta mycP1-eccE1, complemented with eccE1-HA",0,0,eccE1,delta_eccE1_eccE1_HA_comp,2,control,True,True,True,eccE1:delta_eccE1_eccE1_HA_comp,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE119582
SRX4647495,2019-09-03 16:05:17,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR7792625,SRP159843,PRJNA489657,489657,SRS3745523,SAMN09984158,SRA768556,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6277768,9984158,GSE119582,GSM3377911,0,H37Rv,"delta mycP1-eccE1, complemented with eccE1-HA",0,0,eccE1,delta_eccE1_eccE1_HA_comp,2,control,True,True,True,eccE1:delta_eccE1_eccE1_HA_comp,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE119582
SRX4647499,2019-09-03 16:05:17,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR7792629,SRP159843,PRJNA489657,489657,SRS3745527,SAMN09984154,SRA768556,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6277772,9984154,GSE119582,GSM3377915,0,H37Rv,"delta mycP1-eccE1, with empty vector",0,0,eccE1,delta_eccE1_empty_vector,2,control,True,True,True,eccE1:delta_eccE1_empty_vector,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE119582
SRX4647500,2019-09-03 16:05:17,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR7792630,SRP159843,PRJNA489657,489657,SRS3745528,SAMN09984153,SRA768556,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6277773,9984153,GSE119582,GSM3377916,0,H37Rv,"delta mycP1-eccE1, with empty vector",0,0,eccE1,delta_eccE1_empty_vector,2,control,True,True,True,eccE1:delta_eccE1_empty_vector,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE119582
SRX4647493,2019-09-03 16:05:17,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR7792623,SRP159843,PRJNA489657,489657,SRS3745521,SAMN09984160,SRA768556,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6277766,9984160,GSE119582,GSM3377909,0,H37Rv,"delta mycP1-eccE1, complemented with mycP1-HA",0,0,eccE1,delta_eccE1_myc_p1_HA_comp,2,control,True,True,True,eccE1:delta_eccE1_myc_p1_HA_comp,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE119582
SRX4647494,2019-09-03 16:05:17,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR7792624,SRP159843,PRJNA489657,489657,SRS3745522,SAMN09984159,SRA768556,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6277767,9984159,GSE119582,GSM3377910,0,H37Rv,"delta mycP1-eccE1, complemented with mycP1-HA",0,0,eccE1,delta_eccE1_myc_p1_HA_comp,2,control,True,True,True,eccE1:delta_eccE1_myc_p1_HA_comp,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE119582
SRX4647497,2019-09-03 16:05:17,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR7792627,SRP159843,PRJNA489657,489657,SRS3745525,SAMN09984156,SRA768556,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6277770,9984156,GSE119582,GSM3377913,0,H37Rv,"delta mycP1-eccE1, complemented with mycP1-eccE1",0,0,eccE1,delta_eccE1_mycP1_eccE1_comp,2,control,True,True,True,eccE1:delta_eccE1_mycP1_eccE1_comp,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE119582
SRX4647498,2019-09-03 16:05:17,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR7792628,SRP159843,PRJNA489657,489657,SRS3745526,SAMN09984155,SRA768556,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6277771,9984155,GSE119582,GSM3377914,0,H37Rv,"delta mycP1-eccE1, complemented with mycP1-eccE1",0,0,eccE1,delta_eccE1_mycP1_eccE1_comp,2,control,True,True,True,eccE1:delta_eccE1_mycP1_eccE1_comp,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE119582
SRX4505482,2018-09-25 17:57:13,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642047,SRP156287,PRJNA484385,484385,SRS3625873,SAMN09764020,SRA751592,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6102437,9764020,GSE118084,GSM3318407,31719182,0,0,0,0,emb,0_days_2.45,4,0_days_control,True,True,True,emb:0_days_2.45,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4505486,2018-09-25 17:57:13,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642051,SRP156287,PRJNA484385,484385,SRS3625877,SAMN09764016,SRA751592,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6102441,9764016,GSE118084,GSM3318411,31719182,0,0,0,0,emb,0_days_2.45,4,0_days_control,True,True,True,emb:0_days_2.45,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4505484,2018-09-25 17:57:13,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642049,SRP156287,PRJNA484385,484385,SRS3625874,SAMN09764018,SRA751592,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6102439,9764018,GSE118084,GSM3318409,31719182,0,0,0,0,emb,0_days_2.45,4,0_days_control,True,True,True,emb:0_days_2.45,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4505473,2018-09-25 17:57:13,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642053,SRP156287,PRJNA484385,484385,SRS3625868,SAMN09764014,SRA751592,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6102428,9764014,GSE118084,GSM3318413,31719182,0,0,0,0,emb,0_days_2.45,4,0_days_control,True,True,True,emb:0_days_2.45,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4505476,2018-09-25 17:57:13,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642041,SRP156287,PRJNA484385,484385,SRS3625865,SAMN09764012,SRA751592,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6102431,9764012,GSE118084,GSM3318401,31719182,0,0,0,0,emb,0_days_control,4,0_days_control,True,True,True,emb:0_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4505480,2018-09-25 17:57:13,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642045,SRP156287,PRJNA484385,484385,SRS3625870,SAMN09764022,SRA751592,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6102435,9764022,GSE118084,GSM3318405,31719182,0,0,0,0,emb,0_days_control,4,0_days_control,True,True,True,emb:0_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4505478,2018-09-25 17:57:13,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642043,SRP156287,PRJNA484385,484385,SRS3625871,SAMN09764024,SRA751592,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6102433,9764024,GSE118084,GSM3318403,31719182,0,0,0,0,emb,0_days_control,4,0_days_control,True,True,True,emb:0_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4505474,2018-09-25 17:57:13,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642039,SRP156287,PRJNA484385,484385,SRS3625869,SAMN09764031,SRA751592,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6102429,9764031,GSE118084,GSM3318399,31719182,0,0,0,0,emb,0_days_control,4,0_days_control,True,True,True,emb:0_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4505483,2018-09-25 17:57:13,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642048,SRP156287,PRJNA484385,484385,SRS3625875,SAMN09764019,SRA751592,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6102438,9764019,GSE118084,GSM3318408,31719182,0,0,0,0,emb,1_days_2.45,4,0_days_control,True,True,True,emb:1_days_2.45,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4505485,2018-09-25 17:57:13,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642050,SRP156287,PRJNA484385,484385,SRS3625876,SAMN09764017,SRA751592,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6102440,9764017,GSE118084,GSM3318410,31719182,0,0,0,0,emb,1_days_2.45,4,0_days_control,True,True,True,emb:1_days_2.45,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4505487,2018-09-25 17:57:13,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642052,SRP156287,PRJNA484385,484385,SRS3625878,SAMN09764015,SRA751592,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6102442,9764015,GSE118084,GSM3318412,31719182,0,0,0,0,emb,1_days_2.45,4,0_days_control,True,True,True,emb:1_days_2.45,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4505488,2018-09-25 17:57:13,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642054,SRP156287,PRJNA484385,484385,SRS3625879,SAMN09764013,SRA751592,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6102443,9764013,GSE118084,GSM3318414,31719182,0,0,0,0,emb,1_days_2.45,4,0_days_control,True,True,True,emb:1_days_2.45,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4505481,2018-09-25 17:57:13,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642046,SRP156287,PRJNA484385,484385,SRS3625872,SAMN09764021,SRA751592,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6102436,9764021,GSE118084,GSM3318406,31719182,0,0,0,0,emb,1_days_control,4,0_days_control,True,True,True,emb:1_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4505477,2018-09-25 17:57:13,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642042,SRP156287,PRJNA484385,484385,SRS3625864,SAMN09764025,SRA751592,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6102432,9764025,GSE118084,GSM3318402,31719182,0,0,0,0,emb,1_days_control,4,0_days_control,True,True,True,emb:1_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4505475,2018-09-25 17:57:13,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642040,SRP156287,PRJNA484385,484385,SRS3625867,SAMN09764030,SRA751592,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6102430,9764030,GSE118084,GSM3318400,31719182,0,0,0,0,emb,1_days_control,4,0_days_control,True,True,True,emb:1_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4505479,2018-09-25 17:57:13,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7642044,SRP156287,PRJNA484385,484385,SRS3625866,SAMN09764023,SRA751592,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6102434,9764023,GSE118084,GSM3318404,31719182,0,0,0,0,emb,1_days_control,4,0_days_control,True,True,True,emb:1_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4605773,2018-12-13 21:56:08,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR7749845,SRP158711,PRJNA487629,487629,SRS3710325,SAMN09907128,SRA762731,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6225459,9907128,GSE118994,GSM3356371,30571761,H37Rv,0,0,0,espL,ko,2,wt,True,True,True,espL:ko,True,True,https://dx.doi.org/10.1371%2Fjournal.ppat.1007491
SRX4605774,2018-12-13 21:56:08,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR7749846,SRP158711,PRJNA487629,487629,SRS3710326,SAMN09907127,SRA762731,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6225460,9907127,GSE118994,GSM3356372,30571761,H37Rv,0,0,0,espL,ko,2,wt,True,True,True,espL:ko,True,True,https://dx.doi.org/10.1371%2Fjournal.ppat.1007491
SRX4605772,2018-12-13 21:56:08,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR7749844,SRP158711,PRJNA487629,487629,SRS3710324,SAMN09907129,SRA762731,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6225458,9907129,GSE118994,GSM3356370,30571761,H37Rv,0,0,0,espL,wt,2,wt,True,True,True,espL:wt,True,True,https://dx.doi.org/10.1371%2Fjournal.ppat.1007491
SRX4605771,2018-12-13 21:56:08,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRR7749843,SRP158711,PRJNA487629,487629,SRS3710323,SAMN09907130,SRA762731,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6225457,9907130,GSE118994,GSM3356369,30571761,H37Rv,0,0,0,espL,wt,2,wt,True,True,True,espL:wt,True,True,https://dx.doi.org/10.1371%2Fjournal.ppat.1007491
SRX5178871,2018-12-27 16:57:09,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR8368682,SRP174414,PRJNA511673,511673,SRS4186125,SAMN10642435,SRA826875,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6993804,10642435,GSE124341,GSM3529931,30673778,0,0,0,0,esx_1,ko,2,wt,True,True,True,esx_1:ko,True,True,https://dx.doi.org/10.1371%2Fjournal.pone.0211003
SRX5178872,2018-12-27 16:57:09,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR8368683,SRP174414,PRJNA511673,511673,SRS4186126,SAMN10642434,SRA826875,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6993805,10642434,GSE124341,GSM3529932,30673778,0,0,0,0,esx_1,ko,2,wt,True,True,True,esx_1:ko,True,True,https://dx.doi.org/10.1371%2Fjournal.pone.0211003
SRX5178868,2018-12-27 16:57:08,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR8368679,SRP174414,PRJNA511673,511673,SRS4186122,SAMN10642438,SRA826875,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6993801,10642438,GSE124341,GSM3529928,30673778,0,0,0,0,esx_1,wt,3,wt,True,True,True,esx_1:wt,True,True,https://dx.doi.org/10.1371%2Fjournal.pone.0211003
SRX5178870,2018-12-27 16:57:08,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR8368681,SRP174414,PRJNA511673,511673,SRS4186124,SAMN10642436,SRA826875,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6993803,10642436,GSE124341,GSM3529930,30673778,0,0,0,0,esx_1,wt,3,wt,True,True,True,esx_1:wt,True,True,https://dx.doi.org/10.1371%2Fjournal.pone.0211003
SRX5178869,2018-12-27 16:57:08,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR8368680,SRP174414,PRJNA511673,511673,SRS4186123,SAMN10642437,SRA826875,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6993802,10642437,GSE124341,GSM3529929,30673778,0,0,0,0,esx_1,wt,3,wt,True,True,True,esx_1:wt,True,True,https://dx.doi.org/10.1371%2Fjournal.pone.0211003
ERX1404045,2016-12-02 11:01:27,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,ERR1332453,ERP014650,PRJEB13114,341617,ERS1091713,SAMEA3904579,ERA585446,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,0,OSLO UNIVERSITY HOSPITAL,0,0,3478952,6100542,0,0,27724857,0,0,0,0,genotoxic,control,2,control,True,True,True,genotoxic:control,True,True,https://doi.org/10.1186/s12864-016-3132-1
ERX1404046,2016-12-02 11:01:27,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,ERR1332454,ERP014650,PRJEB13114,341617,ERS1091714,SAMEA3904580,ERA585446,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,0,OSLO UNIVERSITY HOSPITAL,0,0,3478953,6100543,0,0,27724857,0,0,0,0,genotoxic,control,2,control,True,True,True,genotoxic:control,True,True,https://doi.org/10.1186/s12864-016-3132-1
ERX1404043,2016-12-02 11:01:27,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,ERR1332451,ERP014650,PRJEB13114,341617,ERS1091711,SAMEA3904577,ERA585446,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,0,OSLO UNIVERSITY HOSPITAL,0,0,3478950,6100540,0,0,27724857,0,0,0,0,genotoxic,growth_supplement,2,control,True,True,True,genotoxic:growth_supplement,True,True,https://doi.org/10.1186/s12864-016-3132-1
ERX1404044,2016-12-02 11:01:27,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,ERR1332452,ERP014650,PRJEB13114,341617,ERS1091712,SAMEA3904578,ERA585446,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,0,OSLO UNIVERSITY HOSPITAL,0,0,3478951,6100541,0,0,27724857,0,0,0,0,genotoxic,growth_supplement,2,control,True,True,True,genotoxic:growth_supplement,True,True,https://doi.org/10.1186/s12864-016-3132-1
ERX237502,2013-12-02 14:20:50,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,ERR262986,ERP002485,PRJEB1807,230291,ERS237629,SAMEA2064715,ERA207769,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,MRC NIMR London,0,0,548656,2420636,0,0,0,H37Rv,0,0,0,growth,tss_expnt,3,wt_expn,True,True,True,growth:tss_expnt,True,True,https://doi.org/10.1016/j.celrep.2013.10.031 
ERX237505,2013-12-02 14:20:50,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,ERR262985,ERP002485,PRJEB1807,230291,ERS237632,SAMEA2064881,ERA207769,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,MRC NIMR London,0,0,548664,2420639,0,0,0,H37Rv,0,0,0,growth,tss_expnt,3,wt_expn,True,True,True,growth:tss_expnt,True,True,https://doi.org/10.1016/j.celrep.2013.10.031 
ERX237506,2013-12-02 14:20:50,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,ERR262979,ERP002485,PRJEB1807,230291,ERS237633,SAMEA2064882,ERA207769,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,MRC NIMR London,0,0,548666,2420640,0,0,0,H37Rv,0,0,0,growth,tss_expnt,3,wt_expn,True,True,True,growth:tss_expnt,True,True,https://doi.org/10.1016/j.celrep.2013.10.031 
ERX237500,2013-12-02 14:20:50,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,ERR262981,ERP002485,PRJEB1807,230291,ERS237627,SAMEA2064713,ERA207769,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,MRC NIMR London,0,0,548661,2420646,0,0,0,H37Rv,0,0,0,growth,tss_starved,3,wt_expn,True,True,True,growth:tss_starved,True,True,https://doi.org/10.1016/j.celrep.2013.10.031 
ERX237497,2013-12-02 14:20:50,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,ERR262978,ERP002485,PRJEB1807,230291,ERS237624,SAMEA2064710,ERA207769,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,MRC NIMR London,0,0,548658,2420643,0,0,0,H37Rv,0,0,0,growth,tss_starved,3,wt_expn,True,True,True,growth:tss_starved,True,True,https://doi.org/10.1016/j.celrep.2013.10.031 
ERX237499,2013-12-02 14:20:50,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,ERR262989,ERP002485,PRJEB1807,230291,ERS237626,SAMEA2064712,ERA207769,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,MRC NIMR London,0,0,548660,2420645,0,0,0,H37Rv,0,0,0,growth,tss_starved,3,wt_expn,True,True,True,growth:tss_starved,True,True,https://doi.org/10.1016/j.celrep.2013.10.031 
ERX237507,2013-12-02 14:20:50,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,SINGLE,ILLUMINA,Illumina HiSeq 2000,ERR262983,ERP002485,PRJEB1807,230291,ERS237634,SAMEA2064883,ERA207769,RNA-Seq,RANDOM,TRANSCRIPTOMIC,0,MRC NIMR London,0,0,548655,2420641,0,0,0,H37Rv,0,0,0,growth,wt_expn,3,wt_expn,True,True,True,growth:wt_expn,True,True,https://doi.org/10.1016/j.celrep.2013.10.031 
