,regulator,regulator_id,evidence,gene_id
3975,Rv0260c,Rv0260c,ChipSeq,Rv0974c
3976,Rv0260c,Rv0260c,ChipSeq,Rv1733c
3977,Rv0260c,Rv0260c,ChipSeq,Rv2520c
3978,Rv0260c,Rv0260c,ChipSeq,Rv3162c
3979,Rv0260c,Rv0260c,ChipSeq,Rv3461c
3980,Rv0260c,Rv0260c,ChipSeq,Rv3831
3981,Rv0273c,Rv0273c,ChipSeq,Rv0114
3982,Rv0273c,Rv0273c,ChipSeq,Rv0115
3983,Rv0273c,Rv0273c,ChipSeq,Rv0171
3984,Rv0273c,Rv0273c,Predicted Binding,Rv0198c
3985,Rv0273c,Rv0273c,Predicted Binding,Rv0199
3986,Rv0273c,Rv0273c,Predicted Binding,Rv0200
3987,Rv0273c,Rv0273c,Predicted Binding,Rv0244c
3988,Rv0273c,Rv0273c,Predicted Binding,Rv0245
3989,Rv0273c,Rv0273c,Predicted Binding,Rv0272c
3990,Rv0273c,Rv0273c,ChipSeq,Rv0405
3991,Rv0273c,Rv0273c,ChipSeq,Rv0450c
3992,Rv0273c,Rv0273c,Predicted Binding,Rv0737
3993,Rv0273c,Rv0273c,Predicted Binding,Rv0738
3994,Rv0273c,Rv0273c,Predicted Binding,Rv0808
3995,Rv0273c,Rv0273c,Predicted Binding,Rv0809
3996,Rv0273c,Rv0273c,Predicted Binding,Rv0957
3997,Rv0273c,Rv0273c,ChipSeq,Rv0987
3998,Rv0273c,Rv0273c,ChipSeq,Rv0988
3999,Rv0273c,Rv0273c,Predicted Binding,Rv0999
4000,Rv0273c,Rv0273c,Predicted Binding,Rv1101c
4001,Rv0273c,Rv0273c,Predicted Binding,Rv1102c
4002,Rv0273c,Rv0273c,Predicted Binding,Rv1103c
4003,Rv0273c,Rv0273c,ChipSeq,Rv1140
4004,Rv0273c,Rv0273c,Predicted Binding,Rv1141c
4005,Rv0273c,Rv0273c,Predicted Binding,Rv1142c
4006,Rv0273c,Rv0273c,Predicted Binding,Rv1153c
4007,Rv0273c,Rv0273c,Predicted Binding,Rv1154c
4008,Rv0273c,Rv0273c,Predicted Binding,Rv1155
4009,Rv0273c,Rv0273c,Predicted Binding,Rv1183
4010,Rv0273c,Rv0273c,ChipSeq,Rv1198
4011,Rv0273c,Rv0273c,ChipSeq,Rv1289
4012,Rv0273c,Rv0273c,Predicted Binding,Rv1348
4013,Rv0273c,Rv0273c,ChipSeq,Rv1375
4014,Rv0273c,Rv0273c,Predicted Binding,Rv1482c
4015,Rv0273c,Rv0273c,Predicted Binding,Rv1483
4016,Rv0273c,Rv0273c,Predicted Binding,Rv1484
4017,Rv0273c,Rv0273c,Predicted Binding,Rv1485
4018,Rv0273c,Rv0273c,Predicted Binding,Rv1537
4019,Rv0273c,Rv0273c,Predicted Binding,Rv1633
4020,Rv0273c,Rv0273c,Predicted Binding,Rv1634
4021,Rv0273c,Rv0273c,Predicted Binding,Rv1783
4022,Rv0273c,Rv0273c,ChipSeq,Rv1803c
4023,Rv0273c,Rv0273c,Predicted Binding,Rv1870c
4024,Rv0273c,Rv0273c,Predicted Binding,Rv1871c
4025,Rv0273c,Rv0273c,Predicted Binding,Rv1872c
4026,Rv0273c,Rv0273c,ChipSeq,Rv1921c
4027,Rv0273c,Rv0273c,Predicted Binding,Rv1922
4028,Rv0273c,Rv0273c,Predicted Binding,Rv1923
4029,Rv0273c,Rv0273c,Predicted Binding,Rv1924c
4030,Rv0273c,Rv0273c,Predicted Binding,Rv1925
4031,Rv0273c,Rv0273c,Predicted Binding,Rv1982c
4032,Rv0273c,Rv0273c,Predicted Binding,Rv1983
4033,Rv0273c,Rv0273c,Predicted Binding,Rv2349c
4034,Rv0273c,Rv0273c,ChipSeq,Rv2369c
4035,Rv0273c,Rv0273c,ChipSeq,Rv2370c
4036,Rv0273c,Rv0273c,ChipSeq,Rv2456c
4037,Rv0273c,Rv0273c,Predicted Binding,Rv2508c
4038,Rv0273c,Rv0273c,Predicted Binding,Rv2509
4039,Rv0273c,Rv0273c,ChipSeq,Rv2866
4040,Rv0273c,Rv0273c,Predicted Binding,Rv2925c
4041,Rv0273c,Rv0273c,Predicted Binding,Rv2926c
4042,Rv0273c,Rv0273c,Predicted Binding,Rv2927c
4043,Rv0273c,Rv0273c,Predicted Binding,Rv2929
4044,Rv0273c,Rv0273c,Predicted Binding,Rv2936
4045,Rv0273c,Rv0273c,Predicted Binding,Rv2937
4046,Rv0273c,Rv0273c,Predicted Binding,Rv2938
4047,Rv0273c,Rv0273c,Predicted Binding,Rv2939
4048,Rv0273c,Rv0273c,ChipSeq,Rv2949c
4049,Rv0273c,Rv0273c,Predicted Binding,Rv3100c
4050,Rv0273c,Rv0273c,Predicted Binding,Rv3101c
4051,Rv0273c,Rv0273c,ChipSeq,Rv3109
4052,Rv0273c,Rv0273c,Predicted Binding,Rv3274c
4053,Rv0273c,Rv0273c,Predicted Binding,Rv3275c
4054,Rv0273c,Rv0273c,Predicted Binding,Rv3306c
4055,Rv0273c,Rv0273c,Predicted Binding,Rv3307
4056,Rv0273c,Rv0273c,Predicted Binding,Rv3308
4057,Rv0273c,Rv0273c,ChipSeq,Rv3343c
4058,Rv0273c,Rv0273c,ChipSeq,Rv3378c
4059,Rv0273c,Rv0273c,ChipSeq,Rv3415c
4060,Rv0273c,Rv0273c,ChipSeq,Rv3416
4061,Rv0273c,Rv0273c,Predicted Binding,Rv3481c
4062,Rv0273c,Rv0273c,Predicted Binding,Rv3482c
4063,Rv0273c,Rv0273c,Predicted Binding,Rv3483c
4064,Rv0273c,Rv0273c,Predicted Binding,Rv3502c
4065,Rv0273c,Rv0273c,Predicted Binding,Rv3503c
4066,Rv0273c,Rv0273c,Predicted Binding,Rv3505
4067,Rv0273c,Rv0273c,Predicted Binding,Rv3721c
4068,Rv0273c,Rv0273c,ChipSeq,Rv3740c
4069,Rv0273c,Rv0273c,ChipSeq,Rv3755c
4070,Rv0273c,Rv0273c,ChipSeq,Rv3756c
4071,Rv0273c,Rv0273c,ChipSeq,Rv3757c
4072,Rv0273c,Rv0273c,ChipSeq,Rv3758c
4073,Rv0273c,Rv0273c,Predicted Binding,Rv3775
4074,Rv0273c,Rv0273c,Predicted Binding,Rv3799c
4075,Rv0273c,Rv0273c,Predicted Binding,Rv3800c
4076,Rv0273c,Rv0273c,Predicted Binding,Rv3802c
4077,Rv0273c,Rv0273c,ChipSeq,Rv3820c
4078,Rv0273c,Rv0273c,ChipSeq,Rv3902c
4079,Rv0273c,Rv0273c,Predicted Binding,Rv3918c
4080,Rv0275c,Rv0275c,Predicted Binding,Rv0344c
4081,Rv0275c,Rv0275c,Predicted Binding,Rv0345
4082,Rv0275c,Rv0275c,Predicted Binding,Rv0355c
4083,Rv0275c,Rv0275c,Predicted Binding,Rv0519c
4084,Rv0275c,Rv0275c,Predicted Binding,Rv3047c
4085,Rv0275c,Rv0275c,Predicted Binding,Rv3049c
4086,Rv0275c,Rv0275c,ChipSeq,Rv3119
4087,Rv0275c,Rv0275c,Predicted Binding,Rv3242c
4088,Rv0275c,Rv0275c,Predicted Binding,Rv3243c
4089,Rv0275c,Rv0275c,Predicted Binding,Rv3485c
4090,Rv0275c,Rv0275c,Predicted Binding,Rv3486
4091,Rv0275c,Rv0275c,ChipSeq,Rv3616c
4092,Rv0302,Rv0302,Predicted Binding,Rv0001
4093,Rv0302,Rv0302,Predicted Binding,Rv0003
4094,Rv0302,Rv0302,Predicted Binding,Rv0043c
4095,Rv0302,Rv0302,Predicted Binding,Rv0044c
4096,Rv0302,Rv0302,Predicted Binding,Rv0058
4097,Rv0302,Rv0302,Predicted Binding,Rv0060
4098,Rv0302,Rv0302,Predicted Binding,Rv0062
4099,Rv0302,Rv0302,Predicted Binding,Rv0066c
4100,Rv0302,Rv0302,Predicted Binding,Rv0107c
4101,Rv0302,Rv0302,Predicted Binding,Rv0116c
4102,Rv0302,Rv0302,Predicted Binding,Rv0117
4103,Rv0302,Rv0302,Predicted Binding,Rv0118c
4104,Rv0302,Rv0302,Predicted Binding,Rv0120c
4105,Rv0302,Rv0302,Predicted Binding,Rv0121c
4106,Rv0302,Rv0302,Predicted Binding,Rv0126
4107,Rv0302,Rv0302,Predicted Binding,Rv0134
4108,Rv0302,Rv0302,Predicted Binding,Rv0137c
4109,Rv0302,Rv0302,Predicted Binding,Rv0138
4110,Rv0302,Rv0302,Predicted Binding,Rv0139
4111,Rv0302,Rv0302,Predicted Binding,Rv0140
4112,Rv0302,Rv0302,Predicted Binding,Rv0151c
4113,Rv0302,Rv0302,Predicted Binding,Rv0153c
4114,Rv0302,Rv0302,Predicted Binding,Rv0154c
4115,Rv0302,Rv0302,Predicted Binding,Rv0156
4116,Rv0302,Rv0302,Predicted Binding,Rv0157
4117,Rv0302,Rv0302,Predicted Binding,Rv0164
4118,Rv0302,Rv0302,Predicted Binding,Rv0171
4119,Rv0302,Rv0302,Predicted Binding,Rv0172
4120,Rv0302,Rv0302,Predicted Binding,Rv0173
4121,Rv0302,Rv0302,Predicted Binding,Rv0174
4122,Rv0302,Rv0302,Predicted Binding,Rv0175
4123,Rv0302,Rv0302,Predicted Binding,Rv0176
4124,Rv0302,Rv0302,Predicted Binding,Rv0177
4125,Rv0302,Rv0302,Predicted Binding,Rv0178
4126,Rv0302,Rv0302,ChipSeq,Rv0193c
4127,Rv0302,Rv0302,Predicted Binding,Rv0198c
4128,Rv0302,Rv0302,Predicted Binding,Rv0199
4129,Rv0302,Rv0302,Predicted Binding,Rv0200
4130,Rv0302,Rv0302,Predicted Binding,Rv0201c
4131,Rv0302,Rv0302,Predicted Binding,Rv0202c
4132,Rv0302,Rv0302,Predicted Binding,Rv0206c
4133,Rv0302,Rv0302,Predicted Binding,Rv0212c
4134,Rv0302,Rv0302,Predicted Binding,Rv0220
4135,Rv0302,Rv0302,Predicted Binding,Rv0221
4136,Rv0302,Rv0302,Predicted Binding,Rv0222
4137,Rv0302,Rv0302,Predicted Binding,Rv0241c
4138,Rv0302,Rv0302,Predicted Binding,Rv0244c
4139,Rv0302,Rv0302,ChipSeq,Rv0246
4140,Rv0302,Rv0302,Predicted Binding,Rv0270
4141,Rv0302,Rv0302,Predicted Binding,Rv0282
4142,Rv0302,Rv0302,Predicted Binding,Rv0283
4143,Rv0302,Rv0302,Predicted Binding,Rv0284
4144,Rv0302,Rv0302,Predicted Binding,Rv0285
4145,Rv0302,Rv0302,Predicted Binding,Rv0286
4146,Rv0302,Rv0302,Predicted Binding,Rv0287
4147,Rv0302,Rv0302,Predicted Binding,Rv0288
4148,Rv0302,Rv0302,Predicted Binding,Rv0289
4149,Rv0302,Rv0302,Predicted Binding,Rv0290
4150,Rv0302,Rv0302,Predicted Binding,Rv0291
4151,Rv0302,Rv0302,Predicted Binding,Rv0292
4152,Rv0302,Rv0302,ChipSeq,Rv0303
4153,Rv0302,Rv0302,Predicted Binding,Rv0329c
4154,Rv0302,Rv0302,Predicted Binding,Rv0331
4155,Rv0302,Rv0302,Predicted Binding,Rv0332
4156,Rv0302,Rv0302,Predicted Binding,Rv0337c
4157,Rv0302,Rv0302,Predicted Binding,Rv0338c
4158,Rv0302,Rv0302,Predicted Binding,Rv0374c
4159,Rv0302,Rv0302,Predicted Binding,Rv0392c
4160,Rv0302,Rv0302,Predicted Binding,Rv0393
4161,Rv0302,Rv0302,Predicted Binding,Rv0402c
4162,Rv0302,Rv0302,ChipSeq,Rv0430
4163,Rv0302,Rv0302,Predicted Binding,Rv0432
4164,Rv0302,Rv0302,Predicted Binding,Rv0453
4165,Rv0302,Rv0302,Predicted Binding,Rv0462
4166,Rv0302,Rv0302,Predicted Binding,Rv0473
4167,Rv0302,Rv0302,Predicted Binding,Rv0501
4168,Rv0302,Rv0302,Predicted Binding,Rv0503c
4169,Rv0302,Rv0302,ChipSeq,Rv0507
4170,Rv0302,Rv0302,Predicted Binding,Rv0537c
4171,Rv0302,Rv0302,Predicted Binding,Rv0554
4172,Rv0302,Rv0302,Predicted Binding,Rv0556
4173,Rv0302,Rv0302,Predicted Binding,Rv0557
4174,Rv0302,Rv0302,Predicted Binding,Rv0599c
4175,Rv0302,Rv0302,Predicted Binding,Rv0626
4176,Rv0302,Rv0302,Predicted Binding,Rv0646c
4177,Rv0302,Rv0302,Predicted Binding,Rv0647c
4178,Rv0302,Rv0302,ChipSeq,Rv0656c
4179,Rv0302,Rv0302,ChipSeq,Rv0667
4180,Rv0302,Rv0302,Predicted Binding,Rv0668
4181,Rv0302,Rv0302,Predicted Binding,Rv0696
4182,Rv0302,Rv0302,Predicted Binding,Rv0717
4183,Rv0302,Rv0302,Predicted Binding,Rv0718
4184,Rv0302,Rv0302,Predicted Binding,Rv0719
4185,Rv0302,Rv0302,Predicted Binding,Rv0720
4186,Rv0302,Rv0302,Predicted Binding,Rv0721
4187,Rv0302,Rv0302,Predicted Binding,Rv0723
4188,Rv0302,Rv0302,Predicted Binding,Rv0734
4189,Rv0302,Rv0302,Predicted Binding,Rv0735
4190,Rv0302,Rv0302,Predicted Binding,Rv0736
4191,Rv0302,Rv0302,Predicted Binding,Rv0747
4192,Rv0302,Rv0302,Predicted Binding,Rv0748
4193,Rv0302,Rv0302,Predicted Binding,Rv0790c
4194,Rv0302,Rv0302,Predicted Binding,Rv0797
4195,Rv0302,Rv0302,Predicted Binding,Rv0806c
4196,Rv0302,Rv0302,Predicted Binding,Rv0822c
4197,Rv0302,Rv0302,Predicted Binding,Rv0823c
4198,Rv0302,Rv0302,Predicted Binding,Rv0825c
4199,Rv0302,Rv0302,Predicted Binding,Rv0826
4200,Rv0302,Rv0302,Predicted Binding,Rv0839
4201,Rv0302,Rv0302,Predicted Binding,Rv0840c
4202,Rv0302,Rv0302,Predicted Binding,Rv0851c
4203,Rv0302,Rv0302,Predicted Binding,Rv0852
4204,Rv0302,Rv0302,Predicted Binding,Rv0872c
4205,Rv0302,Rv0302,Predicted Binding,Rv0873
4206,Rv0302,Rv0302,Predicted Binding,Rv0923c
4207,Rv0302,Rv0302,Predicted Binding,Rv0927c
4208,Rv0302,Rv0302,Predicted Binding,Rv0928
4209,Rv0302,Rv0302,Predicted Binding,Rv0929
4210,Rv0302,Rv0302,Predicted Binding,Rv0931c
4211,Rv0302,Rv0302,Predicted Binding,Rv0932c
4212,Rv0302,Rv0302,Predicted Binding,Rv0934
4213,Rv0302,Rv0302,Predicted Binding,Rv0935
4214,Rv0302,Rv0302,Predicted Binding,Rv0936
4215,Rv0302,Rv0302,Predicted Binding,Rv0958
4216,Rv0302,Rv0302,Predicted Binding,Rv0971c
4217,Rv0302,Rv0302,Predicted Binding,Rv0989c
4218,Rv0302,Rv0302,Predicted Binding,Rv0998
4219,Rv0302,Rv0302,Predicted Binding,Rv0999
4220,Rv0302,Rv0302,Predicted Binding,Rv1033c
4221,Rv0302,Rv0302,Predicted Binding,Rv1056
4222,Rv0302,Rv0302,Predicted Binding,Rv1063c
4223,Rv0302,Rv0302,Predicted Binding,Rv1077
4224,Rv0302,Rv0302,Predicted Binding,Rv1079
4225,Rv0302,Rv0302,Predicted Binding,Rv1132
4226,Rv0302,Rv0302,Predicted Binding,Rv1140
4227,Rv0302,Rv0302,Predicted Binding,Rv1156
4228,Rv0302,Rv0302,ChipSeq,Rv1157c
4229,Rv0302,Rv0302,Predicted Binding,Rv1161
4230,Rv0302,Rv0302,Predicted Binding,Rv1163
4231,Rv0302,Rv0302,Predicted Binding,Rv1164
4232,Rv0302,Rv0302,Predicted Binding,Rv1165
4233,Rv0302,Rv0302,Predicted Binding,Rv1166
4234,Rv0302,Rv0302,Predicted Binding,Rv1171
4235,Rv0302,Rv0302,Predicted Binding,Rv1175c
4236,Rv0302,Rv0302,Predicted Binding,Rv1177
4237,Rv0302,Rv0302,Predicted Binding,Rv1178
4238,Rv0302,Rv0302,Predicted Binding,Rv1204c
4239,Rv0302,Rv0302,Predicted Binding,Rv1210
4240,Rv0302,Rv0302,Predicted Binding,Rv1211
4241,Rv0302,Rv0302,Predicted Binding,Rv1216c
4242,Rv0302,Rv0302,Predicted Binding,Rv1217c
4243,Rv0302,Rv0302,Predicted Binding,Rv1218c
4244,Rv0302,Rv0302,Predicted Binding,Rv1219c
4245,Rv0302,Rv0302,ChipSeq,Rv1221
4246,Rv0302,Rv0302,Predicted Binding,Rv1239c
4247,Rv0302,Rv0302,Predicted Binding,Rv1241
4248,Rv0302,Rv0302,Predicted Binding,Rv1242
4249,Rv0302,Rv0302,Predicted Binding,Rv1248c
4250,Rv0302,Rv0302,Predicted Binding,Rv1251c
4251,Rv0302,Rv0302,Predicted Binding,Rv1269c
4252,Rv0302,Rv0302,Predicted Binding,Rv1270c
4253,Rv0302,Rv0302,Predicted Binding,Rv1310
4254,Rv0302,Rv0302,Predicted Binding,Rv1311
4255,Rv0302,Rv0302,Predicted Binding,Rv1312
4256,Rv0302,Rv0302,ChipSeq,Rv1326c
4257,Rv0302,Rv0302,Predicted Binding,Rv1338
4258,Rv0302,Rv0302,Predicted Binding,Rv1358
4259,Rv0302,Rv0302,Predicted Binding,Rv1359
4260,Rv0302,Rv0302,Predicted Binding,Rv1362c
4261,Rv0302,Rv0302,Predicted Binding,Rv1373
4262,Rv0302,Rv0302,Predicted Binding,Rv1376
4263,Rv0302,Rv0302,ChipSeq,Rv1407
4264,Rv0302,Rv0302,Predicted Binding,Rv1420
4265,Rv0302,Rv0302,Predicted Binding,Rv1422
4266,Rv0302,Rv0302,Predicted Binding,Rv1423
4267,Rv0302,Rv0302,Predicted Binding,Rv1445c
4268,Rv0302,Rv0302,Predicted Binding,Rv1446c
4269,Rv0302,Rv0302,Predicted Binding,Rv1448c
4270,Rv0302,Rv0302,Predicted Binding,Rv1451
4271,Rv0302,Rv0302,Predicted Binding,Rv1467c
4272,Rv0302,Rv0302,ChipSeq,Rv1512
4273,Rv0302,Rv0302,Predicted Binding,Rv1513
4274,Rv0302,Rv0302,Predicted Binding,Rv1514c
4275,Rv0302,Rv0302,Predicted Binding,Rv1536
4276,Rv0302,Rv0302,Predicted Binding,Rv1550
4277,Rv0302,Rv0302,Predicted Binding,Rv1551
4278,Rv0302,Rv0302,Predicted Binding,Rv1557
4279,Rv0302,Rv0302,Predicted Binding,Rv1558
4280,Rv0302,Rv0302,Predicted Binding,Rv1559
4281,Rv0302,Rv0302,Predicted Binding,Rv1565c
4282,Rv0302,Rv0302,Predicted Binding,Rv1609
4283,Rv0302,Rv0302,Predicted Binding,Rv1610
4284,Rv0302,Rv0302,Predicted Binding,Rv1611
4285,Rv0302,Rv0302,Predicted Binding,Rv1612
4286,Rv0302,Rv0302,Predicted Binding,Rv1613
4287,Rv0302,Rv0302,Predicted Binding,Rv1614
4288,Rv0302,Rv0302,Predicted Binding,Rv1619
4289,Rv0302,Rv0302,Predicted Binding,Rv1627c
4290,Rv0302,Rv0302,Predicted Binding,Rv1629
4291,Rv0302,Rv0302,Predicted Binding,Rv1631
4292,Rv0302,Rv0302,Predicted Binding,Rv1633
4293,Rv0302,Rv0302,Predicted Binding,Rv1634
4294,Rv0302,Rv0302,Predicted Binding,Rv1638
4295,Rv0302,Rv0302,Predicted Binding,Rv1665
4296,Rv0302,Rv0302,Predicted Binding,Rv1697
4297,Rv0302,Rv0302,Predicted Binding,Rv1698
4298,Rv0302,Rv0302,Predicted Binding,Rv1699
4299,Rv0302,Rv0302,Predicted Binding,Rv1707
4300,Rv0302,Rv0302,Predicted Binding,Rv1708
4301,Rv0302,Rv0302,Predicted Binding,Rv1709
4302,Rv0302,Rv0302,Predicted Binding,Rv1710
4303,Rv0302,Rv0302,Predicted Binding,Rv1711
4304,Rv0302,Rv0302,Predicted Binding,Rv1712
4305,Rv0302,Rv0302,Predicted Binding,Rv1713
4306,Rv0302,Rv0302,Predicted Binding,Rv1753c
4307,Rv0302,Rv0302,Predicted Binding,Rv1759c
4308,Rv0302,Rv0302,Predicted Binding,Rv1761c
4309,Rv0302,Rv0302,Predicted Binding,Rv1797
4310,Rv0302,Rv0302,Predicted Binding,Rv1822
4311,Rv0302,Rv0302,Predicted Binding,Rv1823
4312,Rv0302,Rv0302,Predicted Binding,Rv1829
4313,Rv0302,Rv0302,Predicted Binding,Rv1831
4314,Rv0302,Rv0302,Predicted Binding,Rv1842c
4315,Rv0302,Rv0302,ChipSeq,Rv1848
4316,Rv0302,Rv0302,ChipSeq,Rv1851
4317,Rv0302,Rv0302,Predicted Binding,Rv1868
4318,Rv0302,Rv0302,Predicted Binding,Rv1878
4319,Rv0302,Rv0302,Predicted Binding,Rv1879
4320,Rv0302,Rv0302,Predicted Binding,Rv1880c
4321,Rv0302,Rv0302,Predicted Binding,Rv1881c
4322,Rv0302,Rv0302,Predicted Binding,Rv1904
4323,Rv0302,Rv0302,Predicted Binding,Rv1905c
4324,Rv0302,Rv0302,Predicted Binding,Rv1906c
4325,Rv0302,Rv0302,Predicted Binding,Rv1907c
4326,Rv0302,Rv0302,Predicted Binding,Rv1909c
4327,Rv0302,Rv0302,Predicted Binding,Rv1910c
4328,Rv0302,Rv0302,Predicted Binding,Rv1911c
4329,Rv0302,Rv0302,Predicted Binding,Rv1912c
4330,Rv0302,Rv0302,Predicted Binding,Rv1913
4331,Rv0302,Rv0302,ChipSeq,Rv1917c
4332,Rv0302,Rv0302,Predicted Binding,Rv1920
4333,Rv0302,Rv0302,Predicted Binding,Rv1922
4334,Rv0302,Rv0302,Predicted Binding,Rv1923
4335,Rv0302,Rv0302,Predicted Binding,Rv1978
4336,Rv0302,Rv0302,Predicted Binding,Rv1984c
4337,Rv0302,Rv0302,Predicted Binding,Rv1990c
4338,Rv0302,Rv0302,Predicted Binding,Rv1991c
4339,Rv0302,Rv0302,Predicted Binding,Rv2003c
4340,Rv0302,Rv0302,Predicted Binding,Rv2039c
4341,Rv0302,Rv0302,Predicted Binding,Rv2040c
4342,Rv0302,Rv0302,Predicted Binding,Rv2041c
4343,Rv0302,Rv0302,Predicted Binding,Rv2047c
4344,Rv0302,Rv0302,Predicted Binding,Rv2092c
4345,Rv0302,Rv0302,Predicted Binding,Rv2100
4346,Rv0302,Rv0302,Predicted Binding,Rv2108
4347,Rv0302,Rv0302,Predicted Binding,Rv2131c
4348,Rv0302,Rv0302,Predicted Binding,Rv2156c
4349,Rv0302,Rv0302,Predicted Binding,Rv2157c
4350,Rv0302,Rv0302,Predicted Binding,Rv2159c
4351,Rv0302,Rv0302,Predicted Binding,Rv2174
4352,Rv0302,Rv0302,Predicted Binding,Rv2196
4353,Rv0302,Rv0302,Predicted Binding,Rv2197c
4354,Rv0302,Rv0302,Predicted Binding,Rv2198c
4355,Rv0302,Rv0302,Predicted Binding,Rv2214c
4356,Rv0302,Rv0302,Predicted Binding,Rv2215
4357,Rv0302,Rv0302,Predicted Binding,Rv2224c
4358,Rv0302,Rv0302,Predicted Binding,Rv2227
4359,Rv0302,Rv0302,Predicted Binding,Rv2230c
4360,Rv0302,Rv0302,Predicted Binding,Rv2231c
4361,Rv0302,Rv0302,Predicted Binding,Rv2232
4362,Rv0302,Rv0302,Predicted Binding,Rv2236c
4363,Rv0302,Rv0302,Predicted Binding,Rv2237
4364,Rv0302,Rv0302,Predicted Binding,Rv2238c
4365,Rv0302,Rv0302,Predicted Binding,Rv2241
4366,Rv0302,Rv0302,Predicted Binding,Rv2247
4367,Rv0302,Rv0302,Predicted Binding,Rv2257c
4368,Rv0302,Rv0302,Predicted Binding,Rv2258c
4369,Rv0302,Rv0302,Predicted Binding,Rv2260
4370,Rv0302,Rv0302,Predicted Binding,Rv2308
4371,Rv0302,Rv0302,Predicted Binding,Rv2319c
4372,Rv0302,Rv0302,Predicted Binding,Rv2328
4373,Rv0302,Rv0302,Predicted Binding,Rv2339
4374,Rv0302,Rv0302,Predicted Binding,Rv2343c
4375,Rv0302,Rv0302,Predicted Binding,Rv2344c
4376,Rv0302,Rv0302,Predicted Binding,Rv2366c
4377,Rv0302,Rv0302,Predicted Binding,Rv2367c
4378,Rv0302,Rv0302,Predicted Binding,Rv2368c
4379,Rv0302,Rv0302,Predicted Binding,Rv2377c
4380,Rv0302,Rv0302,Predicted Binding,Rv2378c
4381,Rv0302,Rv0302,Predicted Binding,Rv2379c
4382,Rv0302,Rv0302,Predicted Binding,Rv2380c
4383,Rv0302,Rv0302,Predicted Binding,Rv2381c
4384,Rv0302,Rv0302,Predicted Binding,Rv2383c
4385,Rv0302,Rv0302,Predicted Binding,Rv2389c
4386,Rv0302,Rv0302,Predicted Binding,Rv2390c
4387,Rv0302,Rv0302,Predicted Binding,Rv2392
4388,Rv0302,Rv0302,Predicted Binding,Rv2393
4389,Rv0302,Rv0302,Predicted Binding,Rv2394
4390,Rv0302,Rv0302,Predicted Binding,Rv2409c
4391,Rv0302,Rv0302,Predicted Binding,Rv2411c
4392,Rv0302,Rv0302,Predicted Binding,Rv2422
4393,Rv0302,Rv0302,Predicted Binding,Rv2441c
4394,Rv0302,Rv0302,Predicted Binding,Rv2443
4395,Rv0302,Rv0302,Predicted Binding,Rv2452c
4396,Rv0302,Rv0302,Predicted Binding,Rv2454c
4397,Rv0302,Rv0302,Predicted Binding,Rv2551c
4398,Rv0302,Rv0302,Predicted Binding,Rv2552c
4399,Rv0302,Rv0302,Predicted Binding,Rv2553c
4400,Rv0302,Rv0302,Predicted Binding,Rv2555c
4401,Rv0302,Rv0302,Predicted Binding,Rv2559c
4402,Rv0302,Rv0302,Predicted Binding,Rv2568c
4403,Rv0302,Rv0302,Predicted Binding,Rv2571c
4404,Rv0302,Rv0302,Predicted Binding,Rv2572c
4405,Rv0302,Rv0302,Predicted Binding,Rv2573
4406,Rv0302,Rv0302,Predicted Binding,Rv2574
4407,Rv0302,Rv0302,Predicted Binding,Rv2602
4408,Rv0302,Rv0302,Predicted Binding,Rv2670c
4409,Rv0302,Rv0302,Predicted Binding,Rv2671
4410,Rv0302,Rv0302,Predicted Binding,Rv2673
4411,Rv0302,Rv0302,Predicted Binding,Rv2674
4412,Rv0302,Rv0302,Predicted Binding,Rv2682c
4413,Rv0302,Rv0302,Predicted Binding,Rv2683
4414,Rv0302,Rv0302,Predicted Binding,Rv2684
4415,Rv0302,Rv0302,ChipSeq,Rv2692
4416,Rv0302,Rv0302,Predicted Binding,Rv2693c
4417,Rv0302,Rv0302,Predicted Binding,Rv2694c
4418,Rv0302,Rv0302,Predicted Binding,Rv2695
4419,Rv0302,Rv0302,Predicted Binding,Rv2721c
4420,Rv0302,Rv0302,Predicted Binding,Rv2727c
4421,Rv0302,Rv0302,Predicted Binding,Rv2735c
4422,Rv0302,Rv0302,Predicted Binding,Rv2736c
4423,Rv0302,Rv0302,Predicted Binding,Rv2737c
4424,Rv0302,Rv0302,Predicted Binding,Rv2743c
4425,Rv0302,Rv0302,Predicted Binding,Rv2744c
4426,Rv0302,Rv0302,Predicted Binding,Rv2745c
4427,Rv0302,Rv0302,Predicted Binding,Rv2748c
4428,Rv0302,Rv0302,Predicted Binding,Rv2756c
4429,Rv0302,Rv0302,Predicted Binding,Rv2784c
4430,Rv0302,Rv0302,Predicted Binding,Rv2785c
4431,Rv0302,Rv0302,Predicted Binding,Rv2786c
4432,Rv0302,Rv0302,Predicted Binding,Rv2789c
4433,Rv0302,Rv0302,Predicted Binding,Rv2791c
4434,Rv0302,Rv0302,Predicted Binding,Rv2801c
4435,Rv0302,Rv0302,Predicted Binding,Rv2802c
4436,Rv0302,Rv0302,Predicted Binding,Rv2803
4437,Rv0302,Rv0302,Predicted Binding,Rv2837c
4438,Rv0302,Rv0302,Predicted Binding,Rv2838c
4439,Rv0302,Rv0302,Predicted Binding,Rv2839c
4440,Rv0302,Rv0302,Predicted Binding,Rv2852c
4441,Rv0302,Rv0302,Predicted Binding,Rv2853
4442,Rv0302,Rv0302,Predicted Binding,Rv2857c
