Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2	project	condition	reference_condition
SRX2989860	2020-07-06 16:20:18	419947	Mycobacterium tuberculosis H37Ra	1773	1760	419947	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR5811300	SRP111335	PRJNA393426	393426	SRS2341783	SAMN07332862	SRA584594	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4260105	7332862	GSE100915	GSM2696371		H37Ra				lipid	dextrose_stat	dextrose_exp
SRX2989861	2020-07-06 16:20:18	419947	Mycobacterium tuberculosis H37Ra	1773	1760	419947	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR5811301	SRP111335	PRJNA393426	393426	SRS2341784	SAMN07332859	SRA584594	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4260106	7332859	GSE100915	GSM2696372		H37Ra				lipid	dextrose_hypo	dextrose_exp
SRX2989862	2020-07-06 16:20:18	419947	Mycobacterium tuberculosis H37Ra	1773	1760	419947	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR5811302	SRP111335	PRJNA393426	393426	SRS2341785	SAMN07332863	SRA584594	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4260107	7332863	GSE100915	GSM2696373		H37Ra				lipid	dextrose_hypo	dextrose_exp
SRX302120	2013-06-13 18:06:32	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR896652	SRP025980	PRJNA208118	208118	SRS441457	SAMN02202271	SRA090943	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	424417	2202271	GSE47863	GSM1161280	24846381	H37Rv				lipid	lipid_exp	dextrose_exp
SRX302121	2013-06-13 18:06:32	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR896653	SRP025980	PRJNA208118	208118	SRS441454	SAMN02202256	SRA090943	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	424418	2202256	GSE47863	GSM1161281	24846381	H37Rv				lipid	lipid_exp	dextrose_exp
SRX302122	2013-06-13 18:06:32	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR896654	SRP025980	PRJNA208118	208118	SRS441455	SAMN02202258	SRA090943	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	424419	2202258	GSE47863	GSM1161282	24846381	H37Rv				lipid	lipid_stat	dextrose_exp
SRX302123	2013-06-13 18:06:32	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR896655	SRP025980	PRJNA208118	208118	SRS441456	SAMN02202257	SRA090943	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	424420	2202257	GSE47863	GSM1161283	24846381	H37Rv				lipid	lipid_stat	dextrose_exp
SRX3103184	2018-02-28 16:53:06	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5944794	SRP115819	PRJNA399098	399098	SRS2438871	SAMN07519306	SRA600340	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4393043	7519306	GSE102816	GSM2746765	29378893					lipid	lipid_hypo	dextrose_exp
SRX3103185	2018-02-28 16:53:06	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5944795	SRP115819	PRJNA399098	399098	SRS2438872	SAMN07519301	SRA600340	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4393044	7519301	GSE102816	GSM2746766	29378893					lipid	lipid_hypo	dextrose_exp
SRX3103186	2018-02-28 16:53:06	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5944796	SRP115819	PRJNA399098	399098	SRS2438873	SAMN07519305	SRA600340	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4393045	7519305	GSE102816	GSM2746767	29378893					kanamycin	03_days_treated	00_days_control
SRX3103187	2018-02-28 16:53:06	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5944797	SRP115819	PRJNA399098	399098	SRS2438874	SAMN07519304	SRA600340	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4393046	7519304	GSE102816	GSM2746768	29378893					kanamycin	15_days_treated	00_days_control
SRX3103188	2018-02-28 16:53:06	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5944798	SRP115819	PRJNA399098	399098	SRS2438875	SAMN07519303	SRA600340	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4393047	7519303	GSE102816	GSM2746769	29378893					kanamycin	27_days_treated	00_days_control
SRX3103189	2018-02-28 16:53:06	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5944799	SRP115819	PRJNA399098	399098	SRS2438876	SAMN07519302	SRA600340	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4393048	7519302	GSE102816	GSM2746770	29378893					kanamycin	39_days_treated	00_days_control
SRX3243860	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131508	SRP119427	PRJNA413190	413190	SRS2566852	SAMN07737975	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560057	7737975	GSE104599	GSM2803945	29670589		CDC1551			kanamycin	45_days_treated	00_days_control
SRX3243861	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131509	SRP119427	PRJNA413190	413190	SRS2566853	SAMN07738000	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560058	7738000	GSE104599	GSM2803946	29670589		CDC1551			kanamycin	00_days_control	00_days_control
SRX3243862	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131510	SRP119427	PRJNA413190	413190	SRS2566854	SAMN07737998	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560059	7737998	GSE104599	GSM2803947	29670589		CDC1551			kanamycin	45_days_control	00_days_control
SRX3243863	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131511	SRP119427	PRJNA413190	413190	SRS2566855	SAMN07737996	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560060	7737996	GSE104599	GSM2803948	29670589		CDC1551			lipid_2	dubos_exp	dubos_exp
SRX3243864	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131512	SRP119427	PRJNA413190	413190	SRS2566856	SAMN07737995	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560061	7737995	GSE104599	GSM2803949	29670589		CDC1551			lipid_2	dubos_stat	dubos_exp
SRX3243865	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131513	SRP119427	PRJNA413190	413190	SRS2566857	SAMN07738033	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560062	7738033	GSE104599	GSM2803950	29670589		CDC1551			lipid_2	FA_exp	dubos_exp
SRX3243866	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131514	SRP119427	PRJNA413190	413190	SRS2566858	SAMN07738032	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560063	7738032	GSE104599	GSM2803951	29670589		CDC1551			lipid_2	FA_stat	dubos_exp
SRX3243867	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131515	SRP119427	PRJNA413190	413190	SRS2566859	SAMN07738093	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560064	7738093	GSE104599	GSM2803952	29670589		CDC1551			cnpB	wt	wt
SRX3243868	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131516	SRP119427	PRJNA413190	413190	SRS2566860	SAMN07738091	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560065	7738091	GSE104599	GSM2803953	29670589		CDC1551			cnpB	del	wt
SRX3243869	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131517	SRP119427	PRJNA413190	413190	SRS2566861	SAMN07738090	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560066	7738090	GSE104599	GSM2803954	29670589		CDC1551			cnpB	wt	wt
SRX3243870	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131518	SRP119427	PRJNA413190	413190	SRS2566862	SAMN07738088	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560067	7738088	GSE104599	GSM2803955	29670589		CDC1551			cnpB	del	wt
SRX3243871	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131519	SRP119427	PRJNA413190	413190	SRS2566863	SAMN07738087	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560068	7738087	GSE104599	GSM2803956	29670589		CDC1551-rpoB-H526D			cnpB	wt	wt
SRX3243872	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131520	SRP119427	PRJNA413190	413190	SRS2566864	SAMN07738085	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560069	7738085	GSE104599	GSM2803957	29670589		CDC1551-rpoB-H526D			cnpB	del	wt
SRX3243873	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131521	SRP119427	PRJNA413190	413190	SRS2566865	SAMN07738083	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560070	7738083	GSE104599	GSM2803958	29670589		CDC1551-rpoB-H526D			rpoB_mutant	control	control
SRX3243874	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131522	SRP119427	PRJNA413190	413190	SRS2566866	SAMN07738082	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560071	7738082	GSE104599	GSM2803959	29670589		CDC1551-rpoB-H526D			rpoB_mutant	control	control
SRX3243875	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131523	SRP119427	PRJNA413190	413190	SRS2566867	SAMN07738080	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560072	7738080	GSE104599	GSM2803960	29670589		CDC1551-rpoB-H526D			rpoB_mutant	control	control
SRX3243876	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131524	SRP119427	PRJNA413190	413190	SRS2566868	SAMN07738079	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560073	7738079	GSE104599	GSM2803961	29670589		CDC1551-rpoB-H526D			rpoB_mutant	starv	control
SRX3243877	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131525	SRP119427	PRJNA413190	413190	SRS2566869	SAMN07738077	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560074	7738077	GSE104599	GSM2803962	29670589		CDC1551-rpoB-H526D			rpoB_mutant	starv	control
SRX3243878	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131526	SRP119427	PRJNA413190	413190	SRS2566870	SAMN07738075	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560075	7738075	GSE104599	GSM2803963	29670589		CDC1551-rpoB-H526D			rpoB_mutant	starv	control
SRX3243879	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131527	SRP119427	PRJNA413190	413190	SRS2566871	SAMN07738074	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560076	7738074	GSE104599	GSM2803964	29670589		CDC1551-rpoB-H526D			rpoB_mutant	phos_dep	control
SRX3243880	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131528	SRP119427	PRJNA413190	413190	SRS2566872	SAMN07738072	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560077	7738072	GSE104599	GSM2803965	29670589		CDC1551-rpoB-H526D			rpoB_mutant	phos_dep	control
SRX3243881	2018-04-03 17:09:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6131529	SRP119427	PRJNA413190	413190	SRS2566873	SAMN07738070	SRA617043	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4560078	7738070	GSE104599	GSM2803966	29670589		CDC1551-rpoB-H526D			rpoB_mutant	phos_dep	control
SRX3287178	2017-10-16 10:26:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR6176440	SRP120003	PRJNA414397	414397	SRS2596749	SAMN07787680	SRA619733	RNA-Seq	cDNA	TRANSCRIPTOMIC		AFRICA HEALTH RESEARCH INSTITUTE	0	0	4611081	7787680								rpoB_mutant	hypo	control
SRX3456099	2018-04-13 16:13:14	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360037	SRP126361	PRJNA421561	421561	SRS2744872	SAMN08146680	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814966	8146680	GSE107831	GSM2881195	29661879					rpoB_mutant	hypo	control
SRX3456100	2018-04-13 16:13:14	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360038	SRP126361	PRJNA421561	421561	SRS2744796	SAMN08146679	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814967	8146679	GSE107831	GSM2881196	29661879					rpoB_mutant	rpoB_control	control
SRX3456101	2018-04-13 16:13:14	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360039	SRP126361	PRJNA421561	421561	SRS2744797	SAMN08146678	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814968	8146678	GSE107831	GSM2881197	29661879					rpoB_mutant	rpoB_control	control
SRX3456102	2018-04-13 16:13:14	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360040	SRP126361	PRJNA421561	421561	SRS2744798	SAMN08146677	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814969	8146677	GSE107831	GSM2881198	29661879					rpoB_mutant	rpoB_control	control
SRX3456103	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360041	SRP126361	PRJNA421561	421561	SRS2744799	SAMN08146676	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814970	8146676	GSE107831	GSM2881199	29661879					rpoB_mutant	rpoB_control	control
SRX3456104	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360042	SRP126361	PRJNA421561	421561	SRS2744800	SAMN08146675	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814971	8146675	GSE107831	GSM2881200	29661879					rpoB_mutant	rpoB_starv	control
SRX3456105	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360043	SRP126361	PRJNA421561	421561	SRS2744801	SAMN08146674	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814972	8146674	GSE107831	GSM2881201	29661879					rpoB_mutant	rpoB_starv	control
SRX3456106	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360044	SRP126361	PRJNA421561	421561	SRS2744802	SAMN08146673	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814973	8146673	GSE107831	GSM2881202	29661879					rpoB_mutant	rpoB_phos_dep	control
SRX3456107	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360045	SRP126361	PRJNA421561	421561	SRS2744803	SAMN08146672	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814974	8146672	GSE107831	GSM2881203	29661879					rpoB_mutant	rpoB_phos_dep	control
SRX3456108	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360046	SRP126361	PRJNA421561	421561	SRS2744804	SAMN08146671	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814975	8146671	GSE107831	GSM2881204	29661879					rpoB_mutant	rpoB_phos_dep	control
SRX3456109	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360047	SRP126361	PRJNA421561	421561	SRS2744805	SAMN08146670	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814976	8146670	GSE107831	GSM2881205	29661879					rpoB_mutant	rpoB_hypo	control
SRX3456110	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360048	SRP126361	PRJNA421561	421561	SRS2744806	SAMN08146669	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814977	8146669	GSE107831	GSM2881206	29661879					rpoB_mutant	rpoB_hypo	control
SRX3456111	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360049	SRP126361	PRJNA421561	421561	SRS2744809	SAMN08146668	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814978	8146668	GSE107831	GSM2881207	29661879					antibiotic	ctrl_4h	ctrl_4h
SRX3456112	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360050	SRP126361	PRJNA421561	421561	SRS2744807	SAMN08146667	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814979	8146667	GSE107831	GSM2881208	29661879					antibiotic	ctrl_4h	ctrl_4h
SRX3456113	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360051	SRP126361	PRJNA421561	421561	SRS2744808	SAMN08146666	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814980	8146666	GSE107831	GSM2881209	29661879					antibiotic	ctrl_4h	ctrl_4h
SRX3456114	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360052	SRP126361	PRJNA421561	421561	SRS2744811	SAMN08146665	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814981	8146665	GSE107831	GSM2881210	29661879					antibiotic	cpf_4h	ctrl_4h
SRX3456115	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360053	SRP126361	PRJNA421561	421561	SRS2744810	SAMN08146664	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814982	8146664	GSE107831	GSM2881211	29661879					antibiotic	cpf_4h	ctrl_4h
SRX3456116	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360054	SRP126361	PRJNA421561	421561	SRS2744812	SAMN08146663	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814983	8146663	GSE107831	GSM2881212	29661879					antibiotic	cpf_4h	ctrl_4h
SRX3456117	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360055	SRP126361	PRJNA421561	421561	SRS2744813	SAMN08146662	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814984	8146662	GSE107831	GSM2881213	29661879					antibiotic	izd_4h	ctrl_4h
SRX3456118	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360056	SRP126361	PRJNA421561	421561	SRS2744814	SAMN08146661	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814985	8146661	GSE107831	GSM2881214	29661879					antibiotic	izd_4h	ctrl_4h
SRX3456119	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360057	SRP126361	PRJNA421561	421561	SRS2744815	SAMN08146660	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814986	8146660	GSE107831	GSM2881215	29661879					antibiotic	izd_4h	ctrl_4h
SRX3456120	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360058	SRP126361	PRJNA421561	421561	SRS2744816	SAMN08146659	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814987	8146659	GSE107831	GSM2881216	29661879					antibiotic	emb_4h	ctrl_4h
SRX3456121	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360059	SRP126361	PRJNA421561	421561	SRS2744817	SAMN08146658	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814988	8146658	GSE107831	GSM2881217	29661879					antibiotic	emb_4h	ctrl_4h
SRX3456122	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360060	SRP126361	PRJNA421561	421561	SRS2744818	SAMN08146657	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814989	8146657	GSE107831	GSM2881218	29661879					antibiotic	emb_4h	ctrl_4h
SRX3456123	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360061	SRP126361	PRJNA421561	421561	SRS2744819	SAMN08146656	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814990	8146656	GSE107831	GSM2881219	29661879					antibiotic	stpm_4h	ctrl_4h
SRX3456124	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360062	SRP126361	PRJNA421561	421561	SRS2744820	SAMN08146655	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814991	8146655	GSE107831	GSM2881220	29661879					antibiotic	stpm_4h	ctrl_4h
SRX3456125	2018-04-13 16:13:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR6360063	SRP126361	PRJNA421561	421561	SRS2744821	SAMN08146654	SRA637072	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4814992	8146654	GSE107831	GSM2881221	29661879					antibiotic	stpm_4h	ctrl_4h
